170.577, 129.395, 5.855, 21.968 False
170.383, 129.397, 5.786, 22.001 False
170.191, 129.399, 5.730, 22.034 False
170.000, 129.401, 5.686, 22.067 False
169.811, 129.403, 5.658, 22.100 False
169.622, 129.405, 5.640, 22.133 False
169.434, 129.408, 5.629, 22.166 False
169.246, 129.410, 5.616, 22.199 False
169.058, 129.412, 5.607, 22.232 False
168.871, 129.414, 5.604, 22.265 False
168.683, 129.416, 5.607, 22.298 False
168.496, 129.418, 5.612, 22.331 False
168.308, 129.420, 5.619, 22.364 False
168.120, 129.422, 5.624, 22.397 False
167.932, 129.424, 5.627, 22.430 False
167.744, 129.426, 5.627, 22.463 False
167.556, 129.428, 5.624, 22.496 False
167.369, 129.430, 5.619, 22.529 False
167.181, 129.432, 5.611, 22.562 False
166.994, 129.434, 5.601, 22.595 False
166.808, 129.436, 5.589, 22.628 False
166.622, 129.438, 5.574, 22.661 False
166.436, 129.440, 5.558, 22.694 False
166.252, 129.442, 5.540, 22.727 False
166.067, 129.443, 5.519, 22.760 False
165.884, 129.445, 5.498, 22.793 False
165.701, 129.447, 5.473, 22.826 False
165.520, 129.449, 5.448, 22.859 False
165.339, 129.451, 5.421, 22.892 False
165.159, 129.452, 5.395, 22.925 False
164.980, 129.454, 5.369, 22.958 False
164.801, 129.456, 5.348, 22.991 False
164.623, 129.458, 5.332, 23.024 False
164.446, 129.459, 5.323, 23.057 False
164.268, 129.461, 5.323, 23.090 False
164.090, 129.463, 5.331, 23.123 False
163.912, 129.464, 5.350, 23.156 False
163.733, 129.466, 5.378, 23.189 False
163.552, 129.468, 5.412, 23.222 False
163.370, 129.469, 5.450, 23.255 False
163.187, 129.471, 5.489, 23.288 False
163.003, 129.473, 5.527, 23.321 False
162.818, 129.474, 5.561, 23.354 False
162.631, 129.476, 5.590, 23.387 False
162.444, 129.478, 5.614, 23.420 False
162.256, 129.479, 5.633, 23.453 False
162.068, 129.481, 5.646, 23.486 False
161.880, 129.483, 5.654, 23.519 False
161.691, 129.484, 5.657, 23.552 False
161.503, 129.486, 5.657, 23.585 False
161.315, 129.487, 5.653, 23.618 False
161.126, 129.489, 5.646, 23.651 False
160.939, 129.490, 5.636, 23.684 False
160.751, 129.492, 5.624, 23.717 False
160.564, 129.493, 5.610, 23.750 False
160.378, 129.495, 5.594, 23.783 False
160.192, 129.496, 5.576, 23.816 False
160.007, 129.498, 5.556, 23.849 False
159.822, 129.499, 5.535, 23.882 False
159.638, 129.501, 5.512, 23.915 False
159.455, 129.502, 5.487, 23.948 False
159.273, 129.502, 5.463, 23.981 False
159.092, 129.503, 5.442, 24.014 False
158.911, 129.504, 5.426, 24.047 False
158.730, 129.505, 5.417, 24.080 False
158.550, 129.506, 5.416, 24.113 False
158.369, 129.507, 5.426, 24.146 False
158.187, 129.508, 5.444, 24.179 False
158.005, 129.509, 5.473, 24.212 False
157.821, 129.510, 5.507, 24.245 False
157.636, 129.511, 5.545, 24.278 False
157.450, 129.512, 5.584, 24.311 False
157.263, 129.513, 5.620, 24.344 False
157.074, 129.514, 5.651, 24.377 False
156.885, 129.515, 5.678, 24.410 False
156.695, 129.516, 5.699, 24.443 False
156.504, 129.517, 5.715, 24.476 False
156.314, 129.518, 5.726, 24.509 False
156.123, 129.519, 5.733, 24.542 False
155.931, 129.520, 5.735, 24.575 False
155.740, 129.521, 5.734, 24.608 False
155.550, 129.522, 5.728, 24.641 False
155.359, 129.523, 5.718, 24.674 False
155.169, 129.524, 5.706, 24.707 False
154.979, 129.525, 5.691, 24.740 False
154.790, 129.526, 5.675, 24.773 False
154.601, 129.526, 5.656, 24.806 False
154.414, 129.527, 5.636, 24.839 False
154.226, 129.528, 5.614, 24.872 False
154.040, 129.529, 5.591, 24.905 False
153.854, 129.530, 5.568, 24.938 False
153.669, 129.530, 5.547, 24.971 False
153.485, 129.531, 5.528, 25.004 False
153.301, 129.532, 5.513, 25.037 False
153.118, 129.533, 5.504, 25.070 False
152.934, 129.533, 5.503, 25.103 False
152.750, 129.533, 5.512, 25.136 False
152.566, 129.533, 5.530, 25.169 False
152.381, 129.534, 5.559, 25.202 False
152.194, 129.534, 5.593, 25.235 False
152.006, 129.535, 5.631, 25.268 False
151.817, 129.535, 5.668, 25.301 False
151.627, 129.536, 5.704, 25.334 False
151.436, 129.536, 5.734, 25.367 False
151.244, 129.537, 5.759, 25.400 False
151.051, 129.537, 5.778, 25.433 False
150.858, 129.538, 5.792, 25.466 False
150.665, 129.538, 5.801, 25.499 False
150.471, 129.539, 5.806, 25.532 False
150.278, 129.539, 5.807, 25.565 False
150.085, 129.539, 5.803, 25.598 False
149.891, 129.540, 5.797, 25.631 False
149.699, 129.540, 5.787, 25.664 False
149.506, 129.541, 5.774, 25.697 False
149.314, 129.541, 5.756, 25.730 False
149.123, 129.541, 5.738, 25.763 False
148.932, 129.542, 5.717, 25.796 False
148.743, 129.542, 5.695, 25.829 False
148.553, 129.542, 5.672, 25.862 False
148.365, 129.542, 5.647, 25.895 False
148.178, 129.543, 5.621, 25.928 False
147.991, 129.543, 5.596, 25.961 False
147.805, 129.543, 5.570, 25.994 False
147.620, 129.543, 5.549, 26.027 False
147.436, 129.544, 5.532, 26.060 False
147.252, 129.544, 5.521, 26.093 False
147.067, 129.544, 5.520, 26.126 False
146.883, 129.544, 5.526, 26.159 False
146.698, 129.544, 5.544, 26.192 False
146.513, 129.545, 5.569, 26.225 False
146.326, 129.545, 5.604, 26.258 False
146.138, 129.545, 5.642, 26.291 False
145.948, 129.545, 5.681, 26.324 False
145.757, 129.545, 5.717, 26.357 False
145.566, 129.545, 5.747, 26.390 False
145.373, 129.545, 5.771, 26.423 False
145.180, 129.546, 5.789, 26.456 False
144.987, 129.546, 5.801, 26.489 False
144.793, 129.546, 5.809, 26.522 False
144.600, 129.546, 5.813, 26.555 False
144.406, 129.546, 5.812, 26.588 False
144.213, 129.546, 5.808, 26.621 False
144.019, 129.546, 5.801, 26.654 False
143.826, 129.546, 5.790, 26.687 False
143.634, 129.546, 5.777, 26.720 False
143.442, 129.546, 5.761, 26.753 False
143.250, 129.546, 5.741, 26.786 False
143.060, 129.546, 5.719, 26.819 False
142.870, 129.546, 5.694, 26.852 False
142.681, 129.546, 5.669, 26.885 False
142.493, 129.546, 5.644, 26.918 False
142.305, 129.546, 5.619, 26.951 False
142.119, 129.546, 5.595, 26.984 False
141.933, 129.546, 5.575, 27.017 False
141.747, 129.546, 5.559, 27.050 False
141.562, 129.546, 5.549, 27.083 False
141.377, 129.546, 5.547, 27.116 False
141.192, 129.546, 5.553, 27.149 False
141.006, 129.546, 5.570, 27.182 False
140.820, 129.546, 5.594, 27.215 False
140.632, 129.546, 5.627, 27.248 False
140.443, 129.546, 5.664, 27.281 False
140.253, 129.546, 5.704, 27.314 False
140.062, 129.545, 5.741, 27.347 False
139.869, 129.545, 5.774, 27.380 False
139.676, 129.545, 5.800, 27.413 False
139.482, 129.545, 5.820, 27.446 False
139.287, 129.545, 5.834, 27.479 False
139.092, 129.545, 5.842, 27.512 False
138.898, 129.545, 5.845, 27.545 False
138.703, 129.544, 5.844, 27.578 False
138.508, 129.544, 5.840, 27.611 False
138.314, 129.544, 5.832, 27.644 False
138.120, 129.544, 5.821, 27.677 False
137.926, 129.544, 5.807, 27.710 False
137.733, 129.544, 5.791, 27.743 False
137.541, 129.543, 5.772, 27.776 False
137.349, 129.543, 5.751, 27.809 False
137.158, 129.543, 5.726, 27.842 False
136.968, 129.543, 5.700, 27.875 False
136.779, 129.543, 5.671, 27.908 False
136.591, 129.542, 5.643, 27.941 False
136.404, 129.542, 5.616, 27.974 False
136.217, 129.542, 5.590, 28.007 False
136.031, 129.542, 5.568, 28.040 False
135.846, 129.541, 5.551, 28.073 False
135.662, 129.541, 5.540, 28.106 False
135.477, 129.541, 5.537, 28.139 False
135.292, 129.541, 5.544, 28.172 False
135.107, 129.540, 5.558, 28.205 False
134.920, 129.540, 5.583, 28.238 False
134.733, 129.540, 5.613, 28.271 False
134.545, 129.540, 5.649, 28.304 False
134.355, 129.539, 5.682, 28.337 False
134.165, 129.539, 5.710, 28.370 False
133.974, 129.539, 5.724, 28.403 False
133.783, 129.538, 5.714, 28.436 False
133.594, 129.538, 5.680, 28.469 False
133.406, 129.538, 5.625, 28.502 False
133.221, 129.538, 5.552, 28.535 False
133.039, 129.537, 5.464, 28.568 False
132.860, 129.537, 5.361, 28.601 False
132.685, 129.537, 5.245, 28.634 False
132.514, 129.536, 5.118, 28.667 False
132.347, 129.536, 4.983, 28.700 False
132.186, 129.536, 4.833, 28.733 False
132.029, 129.535, 4.674, 28.766 False
131.878, 129.535, 4.516, 28.799 False
131.732, 129.535, 4.357, 28.832 False
131.592, 129.534, 4.200, 28.865 False
131.456, 129.534, 4.047, 28.898 False
131.326, 129.534, 3.895, 28.931 False
131.200, 129.533, 3.751, 28.964 False
131.079, 129.533, 3.618, 28.997 False
130.962, 129.533, 3.486, 29.030 False
130.849, 129.532, 3.368, 29.063 False
130.739, 129.532, 3.247, 29.096 False
130.634, 129.531, 3.141, 29.129 False
130.532, 129.531, 3.030, 29.162 False
130.433, 129.531, 2.935, 29.195 False
130.337, 129.530, 2.846, 29.228 False
130.244, 129.530, 2.756, 29.261 False
130.155, 129.530, 2.666, 29.294 False
130.068, 129.529, 2.577, 29.327 False
129.984, 129.529, 2.489, 29.360 False
129.903, 129.529, 2.403, 29.393 False
129.825, 129.528, 2.319, 29.426 False
129.749, 129.528, 2.237, 29.459 False
129.676, 129.528, 2.158, 29.492 False
129.606, 129.527, 2.081, 29.525 False
129.538, 129.527, 2.006, 29.558 False
129.473, 129.527, 1.934, 29.591 False
129.410, 129.527, 1.864, 29.624 False
129.350, 129.526, 1.796, 29.657 False
129.291, 129.526, 1.731, 29.690 False
129.235, 129.526, 1.668, 29.723 False
129.181, 129.526, 1.607, 29.756 False
129.128, 129.525, 1.548, 29.789 False
129.078, 129.525, 1.492, 29.822 False
129.029, 129.525, 1.437, 29.855 False
128.983, 129.525, 1.385, 29.888 False
128.938, 129.525, 1.334, 29.921 False
128.894, 129.524, 1.285, 29.954 False
128.852, 129.524, 1.238, 29.987 False
128.812, 129.524, 1.193, 30.020 False
128.773, 129.524, 1.149, 30.053 False
128.736, 129.524, 1.107, 30.086 False
128.701, 129.524, 1.034, 30.119 False
128.668, 129.523, 0.961, 30.152 False
128.638, 129.523, 0.895, 30.185 False
128.609, 129.523, 0.838, 30.218 False
128.583, 129.523, 0.791, 30.251 False
128.557, 129.523, 0.756, 30.284 False
128.532, 129.523, 0.738, 30.317 False
128.507, 129.523, 0.745, 30.350 False
128.482, 129.523, 0.764, 30.383 False
128.455, 129.523, 0.781, 30.416 False
128.428, 129.522, 0.827, 30.449 False
128.398, 129.522, 0.898, 30.482 False
128.363, 129.522, 1.046, 30.515 False
128.326, 129.522, 1.137, 30.548 False
128.286, 129.522, 1.165, 30.581 False
128.247, 129.522, 1.182, 30.614 False
128.206, 129.521, 1.217, 30.647 False
128.164, 129.521, 1.282, 30.680 False
128.118, 129.521, 1.385, 30.713 False
128.068, 129.521, 1.525, 30.746 False
128.011, 129.521, 1.701, 30.779 False
127.949, 129.521, 1.864, 30.812 False
127.882, 129.520, 2.019, 30.845 False
127.811, 129.521, 2.165, 30.878 False
127.734, 129.521, 2.315, 30.911 False
127.652, 129.521, 2.469, 30.944 False
127.566, 129.521, 2.626, 30.977 False
127.473, 129.521, 2.783, 31.010 False
127.376, 129.521, 2.943, 31.043 False
127.274, 129.520, 3.103, 31.076 False
127.166, 129.520, 3.264, 31.109 False
127.053, 129.520, 3.425, 31.142 False
126.934, 129.520, 3.586, 31.175 False
126.810, 129.519, 3.747, 31.208 False
126.681, 129.519, 3.907, 31.241 False
126.547, 129.519, 4.066, 31.274 False
126.407, 129.518, 4.225, 31.307 False
126.262, 129.518, 4.383, 31.340 False
126.112, 129.518, 4.538, 31.373 False
125.957, 129.517, 4.687, 31.406 False
125.797, 129.517, 4.828, 31.439 False
125.633, 129.517, 4.958, 31.472 False
125.465, 129.516, 5.078, 31.505 False
125.293, 129.516, 5.184, 31.538 False
125.118, 129.516, 5.275, 31.571 False
124.941, 129.515, 5.354, 31.604 False
124.761, 129.515, 5.420, 31.637 False
124.580, 129.514, 5.476, 31.670 False
124.397, 129.514, 5.521, 31.703 False
124.212, 129.514, 5.557, 31.736 False
124.027, 129.513, 5.586, 31.769 False
123.841, 129.513, 5.605, 31.802 False
123.655, 129.512, 5.612, 31.835 False
123.469, 129.512, 5.606, 31.868 False
123.283, 129.512, 5.601, 31.901 False
123.097, 129.511, 5.598, 31.934 False
122.911, 129.511, 5.599, 31.967 False
122.725, 129.510, 5.601, 32.000 False
122.538, 129.510, 5.605, 32.033 False
122.352, 129.510, 5.606, 32.066 False
122.165, 129.509, 5.608, 32.099 False
121.979, 129.509, 5.607, 32.132 False
121.792, 129.509, 5.604, 32.165 False
121.606, 129.508, 5.600, 32.198 False
121.420, 129.508, 5.593, 32.231 False
121.234, 129.507, 5.585, 32.264 False
121.048, 129.507, 5.575, 32.297 False
120.863, 129.507, 5.562, 32.330 False
120.678, 129.507, 5.549, 32.363 False
120.494, 129.507, 5.534, 32.396 False
120.310, 129.507, 5.517, 32.429 False
120.126, 129.507, 5.499, 32.462 False
119.944, 129.506, 5.480, 32.495 False
119.762, 129.506, 5.460, 32.528 False
119.581, 129.506, 5.439, 32.561 False
119.400, 129.506, 5.416, 32.594 False
119.220, 129.506, 5.393, 32.627 False
119.041, 129.505, 5.368, 32.660 False
118.863, 129.505, 5.344, 32.693 False
118.686, 129.505, 5.318, 32.726 False
118.509, 129.505, 5.292, 32.759 False
118.334, 129.504, 5.264, 32.792 False
118.159, 129.504, 5.237, 32.825 False
117.985, 129.504, 5.209, 32.858 False
117.813, 129.504, 5.181, 32.891 False
117.641, 129.503, 5.152, 32.924 False
117.470, 129.503, 5.123, 32.957 False
117.300, 129.503, 5.094, 32.990 False
117.131, 129.503, 5.065, 33.023 False
116.963, 129.502, 5.035, 33.056 False
116.796, 129.502, 5.006, 33.089 False
116.629, 129.502, 4.990, 33.122 False
116.463, 129.502, 4.990, 33.155 False
116.297, 129.502, 4.979, 33.188 False
116.131, 129.501, 4.958, 33.221 False
115.967, 129.501, 4.928, 33.254 False
115.803, 129.501, 4.897, 33.287 False
115.641, 129.501, 4.864, 33.320 False
115.480, 129.500, 4.831, 33.353 False
115.320, 129.500, 4.799, 33.386 False
115.160, 129.500, 4.767, 33.419 False
115.002, 129.500, 4.735, 33.452 False
114.845, 129.499, 4.703, 33.485 False
114.690, 129.499, 4.671, 33.518 False
114.535, 129.499, 4.640, 33.551 False
114.381, 129.499, 4.607, 33.584 False
114.228, 129.499, 4.577, 33.617 False
114.076, 129.498, 4.540, 33.650 False
113.926, 129.498, 4.497, 33.683 False
113.778, 129.498, 4.448, 33.716 False
113.631, 129.498, 4.391, 33.749 False
113.486, 129.498, 4.333, 33.782 False
113.344, 129.497, 4.271, 33.815 False
113.203, 129.497, 4.219, 33.848 False
113.063, 129.497, 4.178, 33.881 False
112.925, 129.497, 4.134, 33.914 False
112.789, 129.497, 4.079, 33.947 False
112.654, 129.496, 4.029, 33.980 False
112.521, 129.496, 3.986, 34.013 False
112.389, 129.496, 3.939, 34.046 False
112.259, 129.496, 3.885, 34.079 False
112.131, 129.496, 3.829, 34.112 False
112.005, 129.495, 3.772, 34.145 False
111.881, 129.495, 3.715, 34.178 False
111.759, 129.495, 3.657, 34.211 False
111.638, 129.495, 3.600, 34.244 False
111.520, 129.495, 3.542, 34.277 False
111.403, 129.495, 3.491, 34.310 False
111.288, 129.495, 3.450, 34.343 False
111.174, 129.494, 3.405, 34.376 False
111.062, 129.494, 3.354, 34.409 False
110.951, 129.494, 3.300, 34.442 False
110.843, 129.494, 3.245, 34.475 False
110.736, 129.494, 3.190, 34.508 False
110.631, 129.494, 3.136, 34.541 False
110.528, 129.494, 3.082, 34.574 False
110.426, 129.493, 3.027, 34.607 False
110.327, 129.495, 2.972, 34.640 False
110.229, 129.495, 2.917, 34.673 False
110.133, 129.495, 2.863, 34.706 False
110.039, 129.495, 2.810, 34.739 False
109.947, 129.495, 2.756, 34.772 False
109.856, 129.495, 2.703, 34.805 False
109.768, 129.495, 2.649, 34.838 False
109.681, 129.495, 2.596, 34.871 False
109.595, 129.494, 2.543, 34.904 False
109.512, 129.494, 2.491, 34.937 False
109.430, 129.494, 2.443, 34.970 False
109.350, 129.493, 2.376, 35.003 False
109.273, 129.493, 2.317, 35.036 False
109.197, 129.493, 2.265, 35.069 False
109.122, 129.492, 2.224, 35.102 False
109.050, 129.492, 2.156, 35.135 False
108.980, 129.492, 2.090, 35.168 False
108.912, 129.492, 2.031, 35.201 False
108.845, 129.493, 1.976, 35.234 False
108.781, 129.494, 1.922, 35.267 False
108.718, 129.494, 1.886, 35.300 False
108.656, 129.493, 1.840, 35.333 False
108.596, 129.493, 1.791, 35.366 False
108.537, 129.493, 1.740, 35.399 False
108.480, 129.493, 1.687, 35.432 False
108.425, 129.493, 1.634, 35.465 False
108.372, 129.493, 1.581, 35.498 False
108.321, 129.493, 1.528, 35.531 False
108.272, 129.493, 1.446, 35.564 False
108.225, 129.493, 1.400, 35.597 False
108.180, 129.493, 1.362, 35.630 False
108.135, 129.493, 1.322, 35.663 False
108.092, 129.493, 1.282, 35.696 False
108.050, 129.493, 1.241, 35.729 False
108.010, 129.493, 1.200, 35.762 False
107.971, 129.493, 1.159, 35.795 False
107.933, 129.493, 1.120, 35.828 False
107.897, 129.492, 1.079, 35.861 False
107.861, 129.492, 1.041, 35.894 False
107.828, 129.492, 1.005, 35.927 False
107.795, 129.492, 0.969, 35.960 False
107.763, 129.492, 0.934, 35.993 False
107.733, 129.492, 0.901, 36.026 False
107.704, 129.492, 0.868, 36.059 False
107.676, 129.491, 0.837, 36.092 False
107.648, 129.491, 0.806, 36.125 False
107.622, 129.491, 0.777, 36.158 False
107.597, 129.491, 0.749, 36.191 False
107.572, 129.491, 0.721, 36.224 False
107.549, 129.491, 0.695, 36.257 False
107.526, 129.491, 0.670, 36.290 False
107.505, 129.491, 0.645, 36.323 False
107.484, 129.491, 0.622, 36.356 False
107.463, 129.491, 0.599, 36.389 False
107.444, 129.491, 0.577, 36.422 False
107.425, 129.491, 0.556, 36.455 False
107.407, 129.491, 0.536, 36.488 False
107.389, 129.491, 0.516, 36.521 False
107.373, 129.491, 0.497, 36.554 False
107.356, 129.491, 0.479, 36.587 False
107.341, 129.492, 0.460, 36.620 False
107.326, 129.492, 0.444, 36.653 False
107.311, 129.492, 0.428, 36.686 False
107.298, 129.492, 0.412, 36.719 False
107.284, 129.492, 0.397, 36.752 False
107.271, 129.492, 0.382, 36.785 False
107.259, 129.492, 0.368, 36.818 False
107.247, 129.492, 0.355, 36.851 False
107.235, 129.492, 0.342, 36.884 False
107.224, 129.492, 0.330, 36.917 False
107.213, 129.492, 0.318, 36.950 False
107.203, 129.492, 0.306, 36.983 False
107.193, 129.492, 0.295, 37.016 False
107.183, 129.492, 0.284, 37.049 False
107.174, 129.492, 0.274, 37.082 False
107.165, 129.492, 0.264, 37.115 False
107.157, 129.492, 0.254, 37.148 False
107.148, 129.492, 0.245, 37.181 False
107.140, 129.492, 0.236, 37.214 False
107.133, 129.492, 0.227, 37.247 False
107.125, 129.492, 0.219, 37.280 False
107.118, 129.492, 0.211, 37.313 False
107.111, 129.492, 0.203, 37.346 False
107.105, 129.492, 0.196, 37.379 False
107.098, 129.492, 0.189, 37.412 False
107.092, 129.492, 0.182, 37.445 False
107.086, 129.492, 0.175, 37.478 False
107.080, 129.492, 0.169, 37.511 False
107.075, 129.492, 0.162, 37.544 False
107.070, 129.492, 0.157, 37.577 False
107.065, 129.492, 0.151, 37.610 False
107.060, 129.492, 0.145, 37.643 False
107.055, 129.492, 0.140, 37.676 False
107.050, 129.492, 0.135, 37.709 False
107.046, 129.492, 0.130, 37.742 False
107.042, 129.492, 0.125, 37.775 False
107.038, 129.492, 0.121, 37.808 False
107.034, 129.492, 0.116, 37.841 False
107.030, 129.492, 0.112, 37.874 False
107.026, 129.492, 0.108, 37.907 False
107.023, 129.492, 0.103, 37.940 False
107.019, 129.492, 0.100, 37.973 False
107.016, 129.492, 0.096, 38.006 False
107.013, 129.492, 0.093, 38.039 False
107.010, 129.492, 0.089, 38.072 False
107.007, 129.492, 0.086, 38.105 False
107.004, 129.492, 0.083, 38.138 False
107.002, 129.492, 0.080, 38.171 False
106.999, 129.492, 0.077, 38.204 False
106.997, 129.492, 0.074, 38.237 False
106.994, 129.492, 0.071, 38.270 False
106.992, 129.492, 0.069, 38.303 False
106.990, 129.492, 0.066, 38.336 False
106.989, 129.492, 0.007, 38.369 False
106.987, 129.492, 0.037, 38.402 False
106.986, 129.492, 0.031, 38.435 False
106.984, 129.492, 0.048, 38.468 False
106.983, 129.492, 0.049, 38.501 False
106.981, 129.492, 0.050, 38.534 False
106.979, 129.492, 0.049, 38.567 False
106.978, 129.492, 0.049, 38.600 False
106.976, 129.492, 0.048, 38.633 False
106.975, 129.492, 0.047, 38.666 False
106.973, 129.492, 0.045, 38.699 False
106.971, 129.492, 0.044, 38.732 False
106.970, 129.492, 0.043, 38.765 False
106.969, 129.492, 0.041, 38.798 False
106.967, 129.492, 0.040, 38.831 False
106.966, 129.492, 0.039, 38.864 False
106.965, 129.492, 0.037, 38.897 False
106.964, 129.492, 0.036, 38.930 False
106.962, 129.492, 0.035, 38.963 False
106.961, 129.492, 0.034, 38.996 False
106.960, 129.492, 0.033, 39.029 False
106.959, 129.492, 0.031, 39.062 False
106.958, 129.492, 0.030, 39.095 False
106.958, 129.491, 0.008, 39.128 False
106.958, 129.491, 0.009, 39.161 False
106.958, 129.491, 0.009, 39.194 False
106.958, 129.491, 0.010, 39.227 False
106.958, 129.491, 0.010, 39.260 False
106.957, 129.491, 0.011, 39.293 False
106.957, 129.491, 0.013, 39.326 False
106.957, 129.491, 0.016, 39.359 False
106.957, 129.491, 0.019, 39.392 False
106.956, 129.492, 0.023, 39.425 False
106.956, 129.492, 0.029, 39.458 False
106.955, 129.492, 0.031, 39.491 False
106.955, 129.493, 0.045, 39.524 False
106.954, 129.494, 0.049, 39.557 False
106.953, 129.494, 0.051, 39.590 False
106.952, 129.495, 0.057, 39.623 False
106.950, 129.497, 0.060, 39.656 False
106.947, 129.500, 0.109, 39.689 False
106.942, 129.503, 0.132, 39.722 False
106.937, 129.507, 0.143, 39.755 False
106.931, 129.511, 0.197, 39.788 False
106.923, 129.517, 0.253, 39.821 False
106.915, 129.522, 0.248, 39.854 False
106.907, 129.529, 0.267, 39.887 False
106.898, 129.536, 0.291, 39.920 False
106.888, 129.543, 0.297, 39.953 False
106.875, 129.551, 0.420, 39.986 False
106.859, 129.559, 0.481, 40.019 False
106.842, 129.566, 0.514, 40.052 False
106.823, 129.572, 0.570, 40.085 False
106.804, 129.579, 0.595, 40.118 False
106.783, 129.585, 0.627, 40.151 False
106.761, 129.591, 0.671, 40.184 False
106.737, 129.597, 0.743, 40.217 False
106.711, 129.604, 0.797, 40.250 False
106.682, 129.611, 0.904, 40.283 False
106.652, 129.617, 0.909, 40.316 False
106.622, 129.623, 0.915, 40.349 False
106.592, 129.630, 0.922, 40.382 False
106.562, 129.636, 0.953, 40.415 False
106.530, 129.643, 0.986, 40.448 False
106.496, 129.649, 1.034, 40.481 False
106.461, 129.656, 1.078, 40.514 False
106.424, 129.663, 1.130, 40.547 False
106.386, 129.670, 1.173, 40.580 False
106.346, 129.677, 1.223, 40.613 False
106.305, 129.685, 1.267, 40.646 False
106.262, 129.692, 1.315, 40.679 False
106.217, 129.700, 1.358, 40.712 False
106.171, 129.707, 1.403, 40.745 False
106.124, 129.715, 1.444, 40.778 False
106.076, 129.723, 1.489, 40.811 False
106.025, 129.729, 1.533, 40.844 False
105.973, 129.735, 1.575, 40.877 False
105.920, 129.742, 1.615, 40.910 False
105.866, 129.748, 1.655, 40.943 False
105.810, 129.755, 1.693, 40.976 False
105.753, 129.761, 1.734, 41.009 False
105.695, 129.768, 1.774, 41.042 False
105.635, 129.775, 1.815, 41.075 False
105.574, 129.782, 1.855, 41.108 False
105.512, 129.789, 1.894, 41.141 False
105.448, 129.797, 1.933, 41.174 False
105.383, 129.804, 1.973, 41.207 False
105.317, 129.811, 2.012, 41.240 False
105.249, 129.819, 2.050, 41.273 False
105.180, 129.827, 2.087, 41.306 False
105.110, 129.835, 2.120, 41.339 False
105.039, 129.843, 2.146, 41.372 False
104.968, 129.851, 2.169, 41.405 False
104.896, 129.860, 2.189, 41.438 False
104.823, 129.868, 2.209, 41.471 False
104.749, 129.876, 2.227, 41.504 False
104.675, 129.884, 2.244, 41.537 False
104.601, 129.893, 2.260, 41.570 False
104.526, 129.901, 2.275, 41.603 False
104.450, 129.909, 2.289, 41.636 False
104.374, 129.918, 2.302, 41.669 False
104.297, 129.925, 2.313, 41.702 False
104.221, 129.933, 2.325, 41.735 False
104.143, 129.940, 2.335, 41.768 False
104.066, 129.947, 2.346, 41.801 False
103.988, 129.954, 2.354, 41.834 False
103.909, 129.962, 2.364, 41.867 False
103.831, 129.968, 2.370, 41.900 False
103.752, 129.975, 2.379, 41.933 False
103.673, 129.981, 2.383, 41.966 False
103.593, 129.984, 2.387, 41.999 False
103.514, 129.987, 2.392, 42.032 False
103.434, 129.990, 2.403, 42.065 False
103.353, 129.992, 2.406, 42.098 False
103.273, 129.994, 2.414, 42.131 False
103.192, 129.995, 2.416, 42.164 False
103.111, 129.996, 2.423, 42.197 False
103.030, 129.996, 2.426, 42.230 False
102.949, 129.997, 2.432, 42.263 False
102.868, 129.998, 2.441, 42.296 False
102.787, 130.001, 2.446, 42.329 False
102.705, 130.002, 2.447, 42.362 False
102.623, 130.004, 2.450, 42.395 False
102.542, 130.005, 2.452, 42.428 False
102.460, 130.006, 2.456, 42.461 False
102.378, 130.005, 2.451, 42.494 False
102.296, 130.001, 2.449, 42.527 False
102.214, 129.997, 2.451, 42.560 False
102.132, 129.993, 2.459, 42.593 False
102.050, 129.987, 2.455, 42.626 False
101.968, 129.982, 2.465, 42.659 False
101.886, 129.975, 2.461, 42.692 False
101.804, 129.969, 2.469, 42.725 False
101.722, 129.961, 2.465, 42.758 False
101.640, 129.954, 2.472, 42.791 False
101.557, 129.944, 2.467, 42.824 False
101.475, 129.936, 2.475, 42.857 False
101.393, 129.925, 2.471, 42.890 False
101.311, 129.916, 2.478, 42.923 False
101.229, 129.904, 2.473, 42.956 False
101.147, 129.893, 2.481, 42.989 False
101.065, 129.880, 2.475, 43.022 False
100.983, 129.868, 2.483, 43.055 False
100.901, 129.854, 2.477, 43.088 False
100.819, 129.841, 2.485, 43.121 False
100.737, 129.826, 2.479, 43.154 False
100.655, 129.811, 2.487, 43.187 False
100.574, 129.795, 2.481, 43.220 False
100.492, 129.779, 2.488, 43.253 False
100.410, 129.765, 2.498, 43.286 False
100.327, 129.751, 2.502, 43.319 False
100.245, 129.736, 2.496, 43.352 False
100.163, 129.722, 2.498, 43.385 False
100.081, 129.706, 2.494, 43.418 False
99.999, 129.691, 2.497, 43.451 False
99.918, 129.674, 2.488, 43.484 False
99.838, 129.653, 2.475, 43.517 False
99.758, 129.631, 2.468, 43.550 False
99.678, 129.609, 2.485, 43.583 False
99.598, 129.585, 2.478, 43.616 False
99.518, 129.562, 2.489, 43.649 False
99.438, 129.537, 2.480, 43.682 False
99.359, 129.511, 2.485, 43.715 False
99.280, 129.483, 2.474, 43.748 False
99.201, 129.456, 2.488, 43.781 False
99.123, 129.427, 2.479, 43.814 False
99.045, 129.398, 2.491, 43.847 False
98.967, 129.367, 2.480, 43.880 False
98.889, 129.336, 2.492, 43.913 False
